User ID,Heart Rate (BPM),Blood Oxygen Level (%),Step Count,Sleep Duration (hours),Activity Level,Stress Level
2030,83.38,98.88,9272,6,sedentary,5
4226,75.46,100.0,2478,8,highly active,10
4593,92.26,98.32,447,5,highly active,1
3593,80.53,98.94,1986,6,highly active,4
3595,50.11,96.5,9852,5,active,5
4992,76.44,100.0,11033,7,active,2
1517,82.26,98.96,2267,7,highly active,1
3532,78.34,95.98,2782,7,sedentary,10
1913,68.93,100.0,5579,9,active,2
3262,81.87,93.51,2126,6,active,2
3181,77.75,100.0,6523,7,active,1
3332,45.12,95.58,2319,6,sedentary,8
4197,55.11,98.1,902,10,sedentary,10
2944,79.65,100.0,1178,8,sedentary,9
2462,86.19,95.28,2019,6,active,6
2872,63.33,98.74,1287,8,active,2
4223,82.51,97.43,7518,8,sedentary,9
3378,72.16,100.0,1383,6,sedentary,4
4609,81.4,97.58,3860,10,active,5
4186,88.15,99.64,8076,6,active,5
3941,88.86,95.42,14136,9,sedentary,1
4553,59.37,95.03,3585,6,highly active,4
2307,64.01,99.3,3921,7,sedentary,7
1898,97.15,98.85,3558,6,highly active,8
2098,88.24,96.11,4175,7,active,2
2189,84.58,97.36,256,6,active,6
2212,86.92,98.45,6286,8,highly active,6
3994,77.01,99.87,10770,4,highly active,5
4673,69.31,97.99,13834,5,active,4
1687,83.42,97.6,1822,5,highly active,10
3068,74.6,97.21,6541,9,active,8
1565,98.24,98.94,15643,5,active,9
2207,98.02,97.78,498,6,sedentary,1
2894,75.21,94.24,14683,10,highly active,8
4293,55.85,100.0,467,6,active,8
2351,55.27,100.0,614,5,sedentary,9
3226,77.8,96.25,3212,5,sedentary,7
2811,88.85,96.86,393,7,active,6
4183,70.38,100.0,409,6,sedentary,8
4807,65.31,93.22,14084,7,highly active,5
4797,76.56,97.78,460,7,active,2
2082,63.24,100.0,11012,6,highly active,4
2350,78.99,96.77,16617,7,sedentary,2
3952,71.35,98.72,19139,7,highly active,5
2644,65.14,100.0,13968,5,active,4
2223,77.52,96.87,145,8,active,6
2335,43.52,98.92,1275,5,sedentary,7
1707,75.21,100.0,591,6,highly active,4
4106,85.43,96.52,9538,7,highly active,10
1378,90.33,97.47,637,8,active,7
1386,67.13,95.67,2424,6,highly active,10
4829,66.97,97.23,7114,7,highly active,7
1615,58.46,98.51,1025,8,active,7
2542,77.44,94.38,5160,7,sedentary,1
3330,59.96,97.58,2916,9,active,7
3048,83.35,99.53,6172,6,active,9
2754,64.25,98.92,5413,9,sedentary,3
4301,82.49,99.4,13941,7,sedentary,7
1966,84.53,99.5,26,7,sedentary,3
4158,78.95,96.45,17104,5,sedentary,5
4624,58.7,99.67,5427,7,highly active,6
1842,75.21,94.39,4901,9,highly active,2
2321,68.69,97.37,10785,6,highly active,10
1689,62.07,96.81,4978,6,sedentary,6
3622,74.48,94.26,14260,4,sedentary,7
2507,70.5,100.0,2161,5,highly active,8
3212,68.14,96.67,3216,5,sedentary,5
1382,95.13,99.68,16686,7,highly active,9
3256,76.72,97.81,5351,9,highly active,9
4503,102.93,98.01,14440,6,sedentary,6
2412,93.44,99.14,1841,7,highly active,10
2583,55.77,98.28,12209,5,sedentary,2
3271,96.17,97.97,2125,6,active,7
3050,73.1,97.13,6089,10,sedentary,9
1371,70.84,99.04,19098,8,highly active,4
2710,68.69,94.35,5015,8,highly active,4
2469,69.74,97.23,686,7,highly active,1
1610,80.99,95.01,15831,8,highly active,5
1115,109.5,98.54,6156,9,highly active,4
4341,50.41,99.72,517,6,sedentary,3
1446,104.15,98.08,74,8,highly active,2
2391,75.21,97.52,2120,5,highly active,9
4324,72.33,94.96,897,3,sedentary,8
2340,67.54,98.66,6930,7,active,9
4166,75.21,97.75,12867,6,active,9
2808,65.89,96.79,5042,6,sedentary,1
3939,73.45,96.13,2043,7,highly active,3
2047,74.56,100.0,361,7,highly active,10
4699,86.42,100.0,74,9,active,2
3710,84.77,97.87,18205,7,highly active,7
2873,78.58,97.85,1093,7,highly active,3
2073,74.35,98.41,4841,5,highly active,8
4573,75.21,99.71,11086,5,sedentary,7
4569,81.67,100.0,1577,6,highly active,8
2358,68.91,98.37,1847,7,active,8
4150,91.58,100.0,1387,7,sedentary,4
2605,87.52,99.29,1212,5,highly active,3
4098,71.31,97.82,4248,3,sedentary,6
3318,75.21,100.0,7072,6,sedentary,2
1561,76.43,100.0,8575,8,highly active,4
3851,64.62,96.78,2774,6,sedentary,2
3294,85.76,97.39,6844,6,active,3
4847,78.24,98.5,17,4,sedentary,2
4662,49.91,96.5,15342,7,active,5
1386,79.42,99.98,14268,7,sedentary,7
1701,100.73,97.24,5498,6,active,8
3606,72.71,97.06,1952,8,sedentary,6
2384,69.85,100.0,11649,10,sedentary,7
4937,76.08,95.75,120,5,active,6
1983,98.1,95.62,4439,7,highly active,5
2511,90.83,98.18,754,5,sedentary,10
1351,66.36,95.06,993,7,highly active,10
2724,73.91,96.75,9,7,sedentary,1
2951,74.88,97.7,8147,4,sedentary,1
2279,81.17,99.96,2037,7,highly active,3
4293,81.45,95.35,2545,6,sedentary,4
2907,75.21,97.52,337,5,active,8
1752,56.33,96.57,56,6,active,5
3828,73.28,96.18,11016,10,highly active,10
2024,69.56,98.35,7581,7,highly active,9
1545,61.54,98.94,3372,5,highly active,9
2469,86.83,97.75,507,6,sedentary,8
1078,75.29,98.79,10467,4,sedentary,1
2259,59.51,95.8,18260,5,active,3
1888,81.25,99.21,1047,8,active,2
4420,86.88,99.28,7400,7,active,1
2105,68.46,99.42,1267,9,highly active,1
3549,83.15,98.93,4454,7,sedentary,2
2990,46.05,100.0,2005,6,active,7
2500,89.44,95.7,18636,6,active,4
4998,73.98,98.65,11584,6,sedentary,6
4775,82.9,97.26,2268,6,highly active,5
1920,102.27,98.18,3327,5,active,10
1549,93.36,94.3,5881,6,sedentary,6
3061,40.0,97.46,5811,4,sedentary,5
1391,83.29,97.68,7340,8,active,4
4418,70.77,96.7,1955,7,highly active,2
3357,83.88,98.47,17862,9,highly active,9
4280,63.86,96.24,7652,5,sedentary,2
2380,73.26,100.0,10160,5,sedentary,10
1973,59.71,96.86,14931,7,active,5
4672,75.21,96.9,4274,6,sedentary,7
4639,79.91,96.3,8706,7,active,6
4164,79.56,98.78,10536,9,highly active,4
1339,59.1,95.87,9864,8,active,8
3644,84.49,98.49,3701,7,highly active,5
4516,101.78,100.0,4978,8,active,10
1756,51.66,99.22,3349,6,sedentary,9
2045,76.2,99.72,665,6,active,9
3338,86.39,100.0,7109,3,active,9
4556,63.77,95.47,17096,7,active,3
3353,75.67,96.47,6081,8,highly active,9
4199,40.0,98.32,5464,5,sedentary,3
3672,73.51,95.87,2971,6,active,10
1938,73.9,97.64,8537,6,sedentary,5
4344,94.71,100.0,5159,8,highly active,9
1441,67.05,95.35,15976,8,sedentary,1
3550,75.21,94.88,20541,9,highly active,6
1129,88.12,97.52,7,7,sedentary,2
4203,76.76,96.76,2847,5,active,4
1596,69.09,99.12,6907,4,sedentary,4
2958,66.88,95.89,2580,5,sedentary,10
2505,93.65,98.47,7479,6,sedentary,4
1861,95.87,98.78,8786,5,active,1
4461,65.6,97.81,6834,7,sedentary,8
1998,71.8,100.0,8352,7,sedentary,5
3372,78.39,97.68,10611,10,sedentary,4
4140,76.09,99.68,8337,8,active,4
4731,51.38,95.75,11699,7,sedentary,3
3495,98.0,96.77,20596,8,highly active,2
2551,47.09,96.32,757,5,active,6
3866,63.77,99.89,16583,5,highly active,2
2640,59.67,98.01,2237,8,highly active,10
4236,58.88,99.61,5807,6,active,8
2511,42.26,97.83,19976,7,active,4
2736,75.91,94.82,6774,5,highly active,1
3756,96.22,99.0,615,6,highly active,2
2449,72.53,98.64,4841,6,sedentary,1
4768,59.89,100.0,15733,6,active,10
2875,96.14,99.12,3718,10,sedentary,8
1264,87.59,98.35,13185,10,active,6
4946,62.33,98.85,11065,8,active,5
3659,79.84,99.8,16583,7,sedentary,6
4413,91.19,99.7,2137,6,highly active,9
3879,61.44,97.12,4804,5,sedentary,9
4797,75.21,95.17,2858,7,highly active,4
3721,57.11,98.02,135,8,highly active,5
2462,77.49,97.58,1936,7,sedentary,9
2445,75.66,98.01,6469,6,highly active,1
3966,62.76,98.85,1332,6,active,1
3925,106.51,98.01,4969,5,active,4
2632,67.66,98.93,8381,6,highly active,5
3577,83.38,96.56,6479,7,active,8
3374,87.11,97.35,4879,6,sedentary,10
4008,40.0,98.13,7845,5,active,3
1894,87.44,99.29,1279,7,active,1
3144,75.13,99.02,4036,7,active,5
1512,71.05,96.76,9711,6,sedentary,9
1215,73.16,99.05,6063,6,sedentary,4
4203,83.74,100.0,16572,3,sedentary,4
4331,40.76,98.62,4106,8,sedentary,5
4153,81.47,100.0,350,9,active,10
4354,107.42,96.59,4543,6,highly active,6
2706,54.75,100.0,4028,8,sedentary,3
3106,81.65,97.66,2075,8,active,2
2567,67.74,99.21,6250,7,highly active,9
3208,82.27,96.82,2015,7,highly active,10
3331,88.0,98.91,1706,7,sedentary,3
3153,63.97,98.7,6814,4,active,6
2128,104.33,100.0,20296,7,sedentary,4
4510,94.82,97.31,1586,5,sedentary,5
1227,86.82,100.0,1413,5,sedentary,9
4771,69.65,98.89,5128,7,active,6
4653,66.68,93.79,890,8,sedentary,1
3365,81.59,98.61,2438,8,active,10
1801,67.14,95.31,12874,7,highly active,2
2622,103.73,97.39,8572,8,active,1
2905,83.21,94.45,185,9,active,5
3921,87.35,96.42,2156,6,sedentary,4
1471,103.15,97.77,5902,6,sedentary,3
2079,76.25,97.79,8672,8,active,9
3672,65.51,96.1,7726,4,highly active,5
3060,58.95,98.24,1436,6,active,10
4511,95.32,100.0,4395,7,active,1
2041,69.41,97.8,1549,6,sedentary,10
3741,40.0,96.92,18000,4,active,7
4020,40.0,98.76,5706,9,active,2
3160,52.87,95.92,3463,6,highly active,9
1228,69.36,100.0,17509,6,active,1
1170,71.6,100.0,16401,8,sedentary,1
1188,57.95,99.0,8126,9,highly active,3
1976,88.26,100.0,2574,5,highly active,3
2102,72.84,94.83,5583,6,highly active,6
3705,68.03,100.0,13125,7,active,9
3430,62.0,98.29,6365,7,sedentary,8
4253,92.19,97.01,4301,8,highly active,9
1498,54.45,97.19,7637,7,active,4
2821,98.65,97.64,11710,8,highly active,1
1865,59.42,94.3,3241,4,active,5
1825,87.61,98.82,19205,9,sedentary,1
4779,82.62,99.61,111,9,sedentary,3
2858,81.24,95.83,4195,5,highly active,7
3118,85.56,100.0,16666,5,active,1
3295,77.43,100.0,8335,7,sedentary,4
1145,81.88,96.61,8522,5,active,1
2641,95.41,98.46,1191,6,highly active,8
4846,78.04,96.08,6107,7,sedentary,4
3629,42.01,94.89,1664,6,highly active,3
1469,79.86,98.11,2774,5,active,8
4577,112.84,95.48,3444,5,highly active,1
1192,48.2,96.02,3123,7,highly active,6
2091,105.01,98.87,6904,6,highly active,7
3541,85.82,98.63,1871,7,active,10
4888,49.54,96.19,4932,8,highly active,7
1051,75.61,95.05,3579,7,sedentary,7
3929,81.03,98.01,7239,6,highly active,2
3410,88.67,99.39,1939,5,highly active,4
2820,75.21,100.0,5638,7,sedentary,1
3964,85.44,100.0,9439,9,sedentary,8
3521,95.78,98.71,8265,8,sedentary,5
2869,88.3,98.01,12582,4,sedentary,6
2786,68.32,99.2,13468,5,active,7
2454,85.28,96.12,19488,4,sedentary,2
2867,109.5,98.89,124,5,active,3
4369,58.8,94.64,6940,3,sedentary,5
4506,75.21,99.24,2181,7,highly active,6
4767,58.27,98.46,11588,5,highly active,1
3738,93.82,96.26,11966,5,active,2
4269,45.35,97.84,343,6,sedentary,10
4199,66.48,97.78,6337,6,sedentary,5
3579,109.6,100.0,13321,6,active,10
3007,67.58,97.48,6197,4,sedentary,5
2434,74.08,98.58,3880,8,active,10
1839,93.7,99.01,559,7,active,5
4136,72.92,97.46,9172,7,sedentary,5
4765,44.51,100.0,543,6,highly active,3
1240,58.95,98.24,6378,8,sedentary,6
1535,97.07,98.07,3802,7,active,7
2407,44.89,100.0,10293,8,highly active,10
4502,75.21,97.0,11259,4,active,7
1082,64.92,98.84,73,7,highly active,2
1981,69.29,96.68,17251,5,active,6
4902,61.07,97.68,1465,5,active,1
4768,76.59,100.0,2326,8,active,8
1950,66.4,99.54,14323,9,sedentary,3
4899,68.57,98.66,8122,8,active,6
1610,58.01,98.24,3255,7,highly active,1
1573,86.76,97.72,644,6,highly active,6
3333,54.19,98.52,3417,8,active,8
4605,90.05,98.02,774,9,active,7
1458,104.86,98.62,13102,6,highly active,10
4283,82.51,95.74,2754,6,active,1
3173,78.39,96.32,7441,6,active,6
4484,49.64,100.0,6989,7,active,7
3472,77.14,99.01,391,6,highly active,4
3601,79.64,98.01,1128,7,highly active,4
3657,80.93,98.64,5841,6,sedentary,7
2984,76.71,98.6,20812,3,active,9
2566,75.12,97.3,18204,10,active,7
4229,69.53,98.51,843,9,sedentary,9
3159,85.9,95.85,14569,5,sedentary,2
3449,52.5,96.18,1864,6,highly active,1
4830,52.18,96.4,16846,6,highly active,8
1121,62.29,100.0,9946,7,sedentary,3
2317,81.68,98.71,4080,5,sedentary,3
1397,65.48,98.01,9207,10,highly active,7
3518,62.99,97.68,9303,6,sedentary,3
1984,73.81,97.0,4799,9,active,9
2133,95.41,96.4,1955,8,highly active,8
2301,73.11,98.41,11704,5,active,4
4639,108.03,99.94,6702,7,highly active,4
2910,76.19,97.29,550,7,active,1
4986,79.54,99.0,2102,8,active,4
3616,89.68,97.45,12884,5,sedentary,10
2505,75.21,99.72,9118,6,active,3
4185,55.71,100.0,3538,4,active,6
2916,76.83,97.2,15740,5,sedentary,5
3944,93.83,100.0,13855,7,sedentary,7
3900,46.92,98.25,2227,6,sedentary,10
4548,52.71,96.86,4776,8,highly active,10
3757,73.17,98.95,591,6,sedentary,3
2956,105.32,95.53,6257,8,active,10
3368,52.37,96.04,9226,7,highly active,8
1178,57.51,96.63,1903,5,highly active,9
1896,67.45,96.43,1301,7,active,7
3266,60.1,97.42,7142,6,highly active,7
3836,57.38,94.52,3496,5,highly active,7
2972,44.42,98.01,3893,4,active,8
2551,67.08,99.36,4459,5,highly active,2
1491,104.4,93.92,5015,5,highly active,7
4962,83.32,99.87,1523,8,highly active,7
1060,92.64,95.93,6035,6,sedentary,9
2077,65.93,96.97,501,8,sedentary,1
2703,62.36,97.94,843,5,active,10
3585,82.82,97.21,8702,5,sedentary,1
3895,76.26,95.94,9203,6,highly active,8
4035,74.17,96.65,2168,6,sedentary,8
1064,100.16,97.75,1429,7,highly active,3
4683,62.92,97.29,389,7,active,3
1585,60.85,96.87,3800,8,highly active,5
2727,87.77,97.11,4980,3,active,10
4344,59.34,97.94,17,5,sedentary,3
4960,76.19,94.89,3644,7,highly active,6
3383,79.47,99.96,15235,7,highly active,10
4462,67.98,98.4,1527,8,highly active,2
3740,71.31,100.0,479,6,highly active,10
4398,57.9,94.68,3364,7,sedentary,5
3155,92.92,97.13,6633,8,active,3
2870,78.94,100.0,13671,5,highly active,10
4233,89.9,99.0,2194,5,sedentary,4
3861,75.21,95.24,2026,5,active,5
2004,92.85,99.0,2761,3,sedentary,6
3499,46.98,97.56,881,5,highly active,9
3637,92.93,97.51,5445,5,highly active,6
2039,45.28,99.84,2224,8,sedentary,3
1326,76.94,97.67,3143,5,sedentary,2
1607,83.66,98.57,14067,8,highly active,3
3706,69.23,100.0,7840,4,sedentary,7
1001,89.92,98.38,5640,6,active,7
2033,90.07,95.66,9032,6,sedentary,3
3481,65.73,96.04,9869,8,active,7
1124,69.2,100.0,1512,7,highly active,1
2104,57.58,93.62,1209,7,active,3
3699,78.04,100.0,1438,8,highly active,2
2861,75.04,97.3,4375,6,active,6
3847,62.14,96.45,3780,8,sedentary,2
3920,53.57,98.89,5063,7,highly active,6
1128,72.03,97.29,2913,6,active,2
1437,59.53,98.18,3948,5,sedentary,2
1750,64.12,95.72,2826,8,sedentary,9
3548,88.78,96.94,2372,8,sedentary,5
4129,87.92,98.01,4468,5,sedentary,9
2221,84.94,100.0,9590,7,active,6
3258,74.38,95.13,14137,5,active,9
4985,64.77,99.05,4446,6,highly active,1
1901,94.83,99.94,2710,9,active,10
3092,70.15,97.37,16981,6,highly active,2
4168,79.06,99.34,2866,5,active,10
3582,71.43,100.0,9666,6,active,1
2433,40.0,100.0,357,3,sedentary,10
3508,65.57,93.73,1369,6,highly active,8
1390,52.15,96.98,5954,8,highly active,3
4918,75.21,98.87,14155,8,highly active,6
3086,66.06,98.27,6310,7,highly active,2
1026,75.21,99.58,9503,10,highly active,9
3841,106.96,98.56,9281,7,sedentary,1
4168,59.68,98.57,4774,5,highly active,9
4022,76.83,98.28,5760,8,highly active,3
1547,78.29,98.78,518,7,sedentary,1
3668,60.75,99.18,18392,7,highly active,2
1566,91.55,99.04,7853,7,highly active,3
1703,99.69,93.01,1175,6,sedentary,5
2242,92.99,95.65,1958,9,sedentary,3
1184,75.21,98.2,33,4,highly active,10
4140,64.46,99.14,2146,8,highly active,8
4900,44.6,98.99,2665,7,active,8
4201,72.27,98.01,8045,7,sedentary,10
2590,73.35,96.35,4533,6,active,6
2913,75.21,98.58,12951,9,highly active,10
4680,101.45,99.35,636,8,active,6
1847,75.21,98.57,8594,5,highly active,8
1598,77.08,98.16,14550,8,active,3
1805,71.61,98.75,3829,7,sedentary,1
4702,72.73,99.38,2385,6,highly active,1
4791,98.46,94.25,4129,4,highly active,4
2357,75.21,96.9,10886,8,active,4
4996,83.25,98.94,17597,5,highly active,8
4225,82.11,97.5,475,7,active,3
4618,78.27,98.11,5263,9,active,2
3126,63.49,96.87,7146,5,sedentary,6
3626,103.08,97.03,123,9,active,9
2878,75.21,98.36,1400,5,active,8
3460,82.97,95.62,452,9,highly active,1
1545,78.81,98.43,2401,9,sedentary,5
2632,43.33,96.59,1609,8,sedentary,1
3216,59.37,94.28,4670,7,active,2
3728,76.71,99.78,7456,8,active,10
4734,75.21,100.0,12926,6,sedentary,2
3630,81.05,98.42,2540,5,sedentary,1
4385,75.25,97.07,27,10,highly active,1
3079,49.39,100.0,13030,5,highly active,8
3334,87.54,100.0,14734,8,sedentary,9
3641,81.76,98.43,745,6,sedentary,7
4114,82.47,100.0,72,6,sedentary,2
2926,73.64,98.17,11275,9,active,10
1616,64.54,97.94,7166,7,highly active,8
4072,98.67,98.27,5686,8,active,4
3317,73.93,100.0,10403,6,sedentary,1
2203,66.43,100.0,2430,7,sedentary,8
2759,49.07,96.26,3450,8,active,2
3565,78.38,98.66,567,6,active,9
4174,64.97,98.31,5845,7,sedentary,5
3630,89.46,97.76,2337,8,highly active,8
4161,60.56,96.44,18540,7,sedentary,7
1669,75.21,97.22,1865,4,active,10
2763,44.3,99.06,7611,9,active,6
1916,65.13,99.24,3193,5,active,2
1081,80.35,100.0,913,8,sedentary,6
4280,77.75,100.0,122,5,highly active,6
4168,70.84,93.8,11190,8,highly active,5
3121,67.48,99.19,15131,9,active,7
4698,56.41,98.74,4612,7,sedentary,9
2214,76.94,96.02,5137,7,active,4
2705,90.85,98.01,8234,4,highly active,10
2842,75.21,96.79,8449,3,active,1
2983,63.59,100.0,2742,6,active,1
4787,77.19,95.62,1214,7,sedentary,2
1055,96.96,99.03,3940,6,active,4
1719,71.94,99.73,8358,10,sedentary,10
3600,75.21,94.69,4978,4,sedentary,4
3079,78.3,95.78,654,6,active,6
4598,83.84,96.45,6212,9,highly active,10
1573,88.01,94.76,389,7,sedentary,1
1666,85.46,99.93,12192,5,sedentary,8
1283,77.49,98.84,7693,3,sedentary,7
2744,62.49,99.28,8350,6,sedentary,2
4903,60.25,99.56,10040,5,sedentary,8
3234,84.23,94.76,2486,10,highly active,2
1497,65.24,97.27,10781,5,active,2
2465,67.64,100.0,10516,6,sedentary,5
1129,61.72,97.35,1015,8,active,10
1638,98.41,98.24,16314,7,highly active,6
4363,71.67,99.96,1750,9,highly active,6
3161,85.07,100.0,2562,8,sedentary,5
4270,98.7,100.0,1703,5,sedentary,3
4342,86.38,97.31,2491,7,sedentary,6
4286,96.09,96.92,7112,10,sedentary,5
3491,63.12,97.88,1360,5,sedentary,9
4861,78.21,96.8,5650,6,highly active,10
4583,84.52,100.0,14975,6,highly active,4
3494,64.73,96.54,5774,7,active,3
1985,75.21,100.0,996,7,highly active,2
3762,91.41,97.92,1783,6,highly active,10
3121,108.27,99.84,942,8,active,7
3584,98.65,95.83,2775,5,sedentary,7
1100,96.57,96.2,7574,6,sedentary,1
3223,40.0,99.12,3375,4,active,5
1426,76.99,99.38,4106,7,sedentary,4
4188,75.96,96.3,2706,9,sedentary,2
1040,53.39,100.0,6177,9,highly active,5
1343,43.72,95.79,4075,4,highly active,2
4495,90.41,95.01,4978,9,sedentary,4
1365,50.27,98.8,13132,6,sedentary,3
2731,93.37,99.81,10091,5,active,5
1608,92.62,100.0,2801,7,sedentary,1
3704,69.99,100.0,6527,7,active,4
1727,81.58,98.48,687,8,highly active,1
3276,75.21,98.04,187,6,sedentary,2
1824,52.82,98.63,11841,4,highly active,9
4201,83.44,99.18,19922,6,active,3
2375,92.81,96.84,2952,6,sedentary,4
1888,70.16,98.5,6372,8,sedentary,2
3043,84.58,96.06,8843,4,sedentary,2
4031,88.77,97.44,4592,7,active,7
4720,75.15,99.4,6650,6,active,3
3883,74.78,94.57,7491,5,sedentary,2
3719,82.04,99.48,763,5,sedentary,9
2296,97.94,99.13,7252,7,active,5
1116,82.9,96.42,5006,3,highly active,5
3865,58.77,100.0,3329,6,highly active,3
3415,64.23,96.92,2124,7,highly active,3
2117,73.92,94.98,7111,7,sedentary,2
1167,82.44,98.94,1277,7,sedentary,7
4001,57.57,100.0,11656,4,sedentary,1
2738,80.24,100.0,1319,5,active,7
2364,88.34,98.13,10337,9,highly active,4
3708,67.5,99.89,11904,6,highly active,6
1694,63.86,99.18,4356,5,highly active,7
1924,78.02,100.0,461,7,highly active,7
1151,43.67,100.0,7926,6,sedentary,3
1585,70.25,96.76,2325,8,active,10
4948,72.77,100.0,681,5,active,2
1912,68.58,96.13,13554,8,active,9
3321,63.94,96.77,1054,9,active,2
2577,67.24,97.14,4942,7,sedentary,9
1495,84.5,99.81,10875,5,sedentary,8
4795,46.23,98.23,1554,8,highly active,10
3148,47.09,95.12,15886,6,sedentary,4
1556,67.63,98.98,2820,6,active,3
2105,73.17,100.0,3534,7,highly active,6
2552,63.26,98.29,987,6,sedentary,5
3120,75.95,99.78,7239,6,sedentary,7
4085,84.3,96.47,4787,8,highly active,5
1156,94.85,96.59,8389,4,active,6
1734,55.13,98.24,9960,8,highly active,2
3179,63.43,96.27,1554,8,active,8
4409,61.84,95.66,8732,7,active,3
4066,90.17,95.93,5706,7,active,1
2427,65.51,97.15,3621,6,active,5
4447,79.61,98.3,10684,5,highly active,7
3154,61.55,97.46,10888,7,active,3
4691,85.25,95.45,17635,9,highly active,5
3312,56.3,93.62,2650,9,active,1
4276,101.77,100.0,3157,6,sedentary,1
4150,78.23,98.93,11085,6,active,4
4854,80.12,97.34,19569,6,sedentary,2
4035,62.79,96.59,401,5,highly active,9
1996,59.06,99.67,14359,7,highly active,3
3294,85.47,100.0,6181,8,highly active,3
3079,95.53,96.23,3827,4,highly active,6
3905,80.71,99.47,13074,9,highly active,9
3585,62.76,97.01,4984,6,sedentary,8
1728,97.94,97.37,3702,7,sedentary,3
2177,86.92,95.8,4477,5,highly active,3
1153,58.09,98.61,2683,6,active,8
4757,64.3,98.73,7987,5,sedentary,7
1091,77.81,99.24,15582,6,active,9
4504,72.84,98.41,2018,6,active,3
3385,106.34,96.01,12221,7,active,10
2503,64.03,99.33,3132,5,sedentary,3
2716,83.99,96.31,990,7,active,7
4202,79.46,97.86,289,5,sedentary,8
3497,50.1,96.06,4569,8,sedentary,5
3016,40.0,99.94,5880,8,active,3
3857,69.23,96.59,42,3,sedentary,1
1786,81.28,100.0,7401,8,active,10
3635,82.12,99.22,773,8,highly active,6
1176,70.65,95.4,8546,6,sedentary,9
4767,100.91,94.08,1713,9,highly active,1
3878,74.4,95.98,1618,8,sedentary,6
1642,68.4,98.38,132,6,sedentary,3
4120,77.89,96.36,1446,9,sedentary,5
1566,95.95,100.0,1351,6,highly active,9
1665,75.08,96.91,3,4,highly active,1
4426,81.45,99.8,8840,5,sedentary,7
4783,75.21,97.36,4904,7,active,4
2331,57.67,98.01,3531,5,highly active,10
3915,69.35,97.08,767,10,highly active,9
4956,76.56,97.64,2844,6,active,1
4701,63.57,95.19,4452,6,highly active,1
3349,100.47,99.3,138,6,highly active,8
3915,71.9,100.0,1630,8,sedentary,2
1407,71.73,97.38,4261,7,highly active,3
2212,73.6,95.95,7852,7,active,4
3869,83.2,97.76,6251,5,active,1
2853,77.07,98.77,4983,4,active,2
2152,67.17,97.93,12737,4,highly active,8
3608,80.03,99.52,1529,7,sedentary,5
4608,72.62,95.77,568,10,highly active,7
4337,83.74,97.96,12750,6,highly active,3
2141,92.21,97.84,4341,8,active,2
3511,89.88,97.57,5642,7,sedentary,9
1143,59.07,96.65,12715,7,active,4
3489,40.0,95.02,20407,6,sedentary,5
4271,108.86,95.15,5621,6,highly active,5
4228,82.87,100.0,11709,6,active,7
1486,80.66,95.37,5509,7,active,4
1859,64.32,96.83,237,8,active,2
2935,44.96,97.01,11917,6,active,5
1147,69.94,100.0,9801,6,highly active,2
2359,77.3,98.9,4082,8,sedentary,4
4142,100.28,96.95,19997,8,sedentary,1
